chr	start	end	ID	gene	mean	CALENDRIN.AO057F_IonXpress_023	LEMAITRE.AO025F_IonXpress_009	BLANC.AO071F_IonXpress_034	ALMEIDADAFONSECA.AO050F_IonXpress_018	len	gc	IC1	IC2	IC3	sd
chr7	55249118	55249244	AMPL7158526937	EGFR	0.165266901594588	1.19234537139337	1.30243703180913	1.3010059860615	1.1497333348161	126	0.555555555555556	0.705930833505322	0.123982094931542	0.574887430393919	0.680181437324784
chr7	55259364	55259492	AMPL7154370552	EGFR	0.0255825830875095	1.01769323541044	1.10006838470897	1.07601907770202	0.802473345317593	128	0.5625	0.109274960853845	0.238061660071551	1.80866544235907	0.936965000057607
chr7	55259481	55259578	AMPL7154370553	EGFR	0.0278304003976883	1.55958268671136	1.59378918137714	1.564241328429	1.4117940095527	97	0.515463917525773	0.118876420868111	-0.14533998106323	0.707047186705234	0.933970240367818
chr7	116339602	116339701	AMPL7153153148	MET	0.111870593004123	1.68047534970891	1.60687482687228	1.34576957887126	1.54436029813496	99	0.555555555555556	0.477850677916514	0.606294894296819	-0.0752451177597115	0.755439262395176
chr7	116339874	116339993	AMPL7154267578	MET	0.156324061075575	1.16795981195628	1.15643926947836	1.10690395219687	1.23580962726223	119	0.369747899159664	0.667731854758941	-0.0541635815814109	-0.761455476605233	0.683024173563039
chr7	116340198	116340323	AMPL7153153138	MET	-0.140126707657858	0.829545225220435	0.905849268328652	0.826205049557879	0.832158696527752	125	0.424	-0.598545519876241	0.379687953572769	0.835580452874123	1.66150764213196
chr7	116411807	116411926	AMPL7160517820	MET	-0.00407863618970795	0.954008365908555	1.13189490196229	0.964623264408867	1.02081103072827	119	0.46218487394958	-0.0174217282298212	0.686778491681052	0.327060441094092	0.935316086949374
chr7	116411897	116412016	AMPL7156899873	MET	0.0873041861404951	1.017684391518	1.1687114532364	0.942236442903762	0.959712233858029	119	0.428571428571429	0.372916272381317	0.784951079742767	1.25565309225333	0.807633100823509
chr7	116411963	116412087	AMPL7160130873	MET	-0.10134340973335	1.06111417973742	1.06625989366747	0.901378487669355	0.864868251665244	124	0.370967741935484	-0.432884243687413	0.266943491162092	1.41781664520969	1.38895676847285
chr7	116414910	116415021	AMPL7158527795	MET	0.00344661689296535	0.879256918667587	1.00786176882008	0.802676235727091	1.13145977828148	111	0.432432432432432	0.0147220835663336	1.48498503502963	-1.46775353682004	0.921943645314375
chr7	116415000	116415125	AMPL7154099216	MET	0.0834544848667025	1.1100117986061	1.27427506552531	1.07319039398003	1.33041131535215	125	0.504	0.356472430312919	0.66679884827162	-0.654208506017508	0.816185435047843
chr7	116415070	116415179	AMPL7158527377	MET	-0.0280994949517788	1.04709349822862	1.15659637018787	1.07213021253379	0.986089315283402	109	0.477064220183486	-0.120025847287001	0.618264482103559	1.07151879939596	1.02447919115403
chr7	116417424	116417542	AMPL7158630711	MET	-0.248521053295896	0.684966964747883	0.930228626490233	0.694103189967091	0.733295469936461	118	0.372881355932203	-1.0615475488683	1.34260089203369	-0.208233331525069	1.80079170659884
chr7	116418725	116418850	AMPL7158526957	MET	0.305994465190118	1.31827372101448	1.58971927684191	1.29910028715234	1.41519108364331	125	0.376	1.30704288502708	1.08018894900759	0.485039613236732	0.820217636351146
chr7	116418836	116418960	AMPL7154089705	MET	0.026538402425566	1.06328692441055	1.20046676443476	1.12194885912234	1.21806197004597	124	0.491935483870968	0.113357704194976	0.254979277048115	-0.0314224742266832	0.935743409229404
chr7	116418890	116419015	AMPL7156051190	MET	0.274286276232985	1.3247398091617	1.54516040461459	1.30738838595846	1.47171092917074	125	0.472	1.1716026483948	0.880623302325881	0.610491645491845	0.749453605931016
chr7	116419013	116419132	AMPL7158526958	MET	0.029750657903038	0.928537955664779	1.06796538657158	0.914128544791796	0.970663904995147	119	0.411764705882353	0.127078722528136	0.645232151933879	0.498867252639586	0.931105411347936
chr7	116421939	116422056	AMPL7158527378	MET	NA	0.815169232235002	1.01655442555301	0.688903939226	0.83746783810414	117	0.273504273504274	NA	NA	NA	0.923881295079233
chr7	116422040	116422161	AMPL7153359870	MET	-0.0740579588847283	0.926549907114989	1.07136423661873	0.872598832390865	0.999686548058608	121	0.380165289256198	-0.316335552604753	0.710324483193306	-0.0822062335971206	1.2325953579968
chr7	116423279	116423379	AMPL7158526959	MET	-0.0126812794027201	1.46261566788419	1.79526066001247	1.27518320202613	1.38178675746386	100	0.33	-0.0541675680508388	1.37598415934188	-0.999151964857383	0.967979901935692
chr7	116423375	116423495	AMPL7158482828	MET	0.00787324032783217	0.92332595505008	1.08708478293415	0.891217291264395	1.00315866606647	120	0.416666666666667	0.0336302251290969	0.815568987529689	0.405561787532723	0.931225445131469
chr7	116423417	116423532	AMPL7158527796	MET	-0.206618249750446	0.804161143671475	0.864716184263026	0.670512341301941	0.693674338839272	115	0.391304347826087	-0.882561431577777	0.867095831235181	0.922601715657589	1.83720870774714
chr7	116435688	116435812	AMPL7158526960	MET	0.01932229278562	1.02770823038813	1.22621257229624	1.02145088684777	1.2103177068395	124	0.467741935483871	0.0825343860130388	0.904479979992173	-0.0158794709780511	0.942446030563035
chr7	116435803	116435917	AMPL7158527379	MET	-0.541706477076392	0.588175324429599	0.613113493821093	0.555655747026325	0.470818207345635	114	0.447368421052632	-2.31387713563992	0.197359527113726	1.36198355777587	2.21281279517802
chr7	140453100	140453223	AMPL7153120640	BRAF	-0.117746280975281	0.905734230648874	1.01418263986567	0.802338020312961	1.04031269073559	123	0.382113821138211	-0.502948439578865	0.897754265427095	-0.632350169122245	1.49400296818879
chr7	140481361	140481459	AMPL7153002468	BRAF	-0.145840074518852	0.993143853394231	1.14536984127136	1.07346585848845	1.31514748546233	98	0.438775510204082	-0.62294993353311	0.754265197979921	-1.49996240211085	1.70373283935068
chr7	140481391	140481512	AMPL7153002469	BRAF	-0.0765009451868253	0.969690560645426	1.15781437674935	0.831500821782044	0.802130119366561	121	0.413223140495868	-0.326770669012465	1.07620815649835	2.5323100979441	1.24565540908789
chr10	123247455	123247583	AMPL7158630712	FGFR2	-0.171881848250677	0.843254089837246	0.808998674620758	0.717808557315082	0.796310778725838	128	0.453125	-0.73418630850649	0.398762478613096	0.470289808007439	1.82975447889636
chr10	123257970	123258092	AMPL7153153163	FGFR2	0.035436877437416	0.951804641889285	0.983243806895424	0.979723155125334	1.24196580823361	122	0.426229508196721	0.15136717748595	0.0105704263592656	-1.23432617743319	0.921360956553112
chr10	123279640	123279768	AMPL7154699043	FGFR2	0.198709705088867	1.10083466829299	0.943522232519322	1.01427459161854	1.2676131541561	128	0.5859375	0.848780405426168	-0.0630692084662003	-2.06662594737055	0.678558580848311
chr11	533380	533516	AMPL7152996928	HRAS	NA	0.268925081490538	0.241733480071119	0.2907799371052	0.274872535448077	136	0.705882352941177	NA	NA	NA	0.923881295079233
chr11	533482	533599	AMPL7153380529	HRAS	0.029534295202067	0.687079434090731	0.636870476774217	0.631474194751412	0.588601826710926	117	0.641025641025641	0.126154538070375	-0.0767350560215096	-0.0462702951572109	0.93144079319768
chr11	533557	533668	AMPL7158527827	HRAS	-0.000169470683226913	0.603161750970035	0.609184208172672	0.637607601203812	0.561095291468916	111	0.648648648648649	-0.000723887115392069	0.35329815625708	-0.192332743032519	0.924255222166282
chr11	533807	533935	AMPL7153120637	HRAS	-0.244058228385213	0.655133442650465	0.48847706132398	0.589000771740178	0.476125253632508	128	0.625	-1.04248477417724	-1.03492331272654	0.641447260435973	1.80872782851713
chr11	534218	534348	AMPL7153071863	HRAS	-0.420498936454568	0.488324365284845	0.369930599635853	0.477704156462186	0.311302360541336	130	0.630769230769231	-1.79614406656969	-1.21126601984588	1.49183817282178	0.678367792415521
chr12	25378549	25378658	CHP2_KRAS_3	KRAS	0.0187107406970128	1.44998813431305	0.672396273401248	1.33038650233106	1.03391496171706	109	0.36697247706422	0.0799221661948117	-3.77011881948005	-0.439002863245946	0.942675844417697
chr12	25380256	25380364	AMPL7153120649	KRAS	0.540776981945503	2.22334145880009	1.29560858158717	2.10573621452912	1.80911520119679	108	0.453703703703704	2.30990683507667	-2.38112823866126	0.553058350683455	2.21281279517802
chr12	25398186	25398304	CHP2_KRAS_1	KRAS	0.31041618675547	1.56914515507661	0.808769319442313	1.42834245163448	1.3081898177503	118	0.406779661016949	1.32593008845402	-3.3804860224503	-0.308983411033552	0.832176317522549
chr15	66727413	66727527	AMPL7153154795	MAP2K1	-0.158740871805498	0.908998228663925	0.973891161953913	0.90281076280866	0.648616009608428	114	0.56140350877193	-0.678055163277089	0.210513407216501	1.91415821865591	1.79227921960443
chr15	66729054	66729179	AMPL7153479447	MAP2K1	0.137873879816942	1.22370718186139	1.3902911535806	1.09521305652198	1.34138604263903	125	0.496	0.588922657584173	0.901924419288668	0.174229810284294	0.719946843169176
chr15	66729097	66729224	AMPL7153397966	MAP2K1	-0.375068059822547	0.714653361087514	0.705993270358027	0.659598414547181	0.770445298953531	127	0.52755905511811	-1.60208792890219	-0.111507304606725	-1.1743688197587	1.13409367374092
chr17	37880970	37881096	AMPL7161740708	ERBB2	-0.0271792379957243	0.775118040134675	0.734238094918888	1.36373054335266	0.774382418927987	126	0.595238095238095	-0.116095007210987	-2.08039056292569	-0.142760570055868	1.0210668268938
chr17	37881095	37881180	AMPL7154858134	ERBB2	-0.00989965974555588	1.27419972312865	1.67575242217896	2.43349724609717	1.34642150574713	85	0.611764705882353	-0.042285993070425	-0.520978650813687	-0.0141605350586841	0.956899588660638
