chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr3	178952058	178952160	PIK3CA	AMPL7153011260	0.0673848629744126	2	-0.0483591465038598	2	0.786676153587662	2	0.786676153587662	NA	NA	SegRatio=-0.05,AbsMeanSigma=0.15,pvalue=0.788813046330706,pvalueTTest=0.786676153587662,
chr4	1803553	1803683	FGFR3	AMPL7153129889	0.0423578283628247	2	0.00963754250326026	2	0.0643170459152834	2	0.0643170459152834	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	1806068	1806205	FGFR3	AMPL7153021994	NA	2	0.00963754250326026	2	0.0643170459152834	2	0.0643170459152834	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	1807830	1807934	FGFR3	AMPL7153021957	0.0646963733580497	2	0.00963754250326026	2	0.0643170459152834	2	0.0643170459152834	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55141001	55141132	PDGFRA	AMPL7154338435	0.138971784450919	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55141127	55141247	PDGFRA	AMPL7158562435	-0.0532661236983074	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55144027	55144139	PDGFRA	AMPL7158536940	-0.0459791921386469	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55144087	55144214	PDGFRA	AMPL7158630701	0.00963754250326026	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55151983	55152113	PDGFRA	AMPL7153402697	0.0303552749117466	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55152079	55152200	PDGFRA	AMPL7158562436	-0.0386632459498617	2	0.00963754250326026	2	0.878564126661931	2	0.878564126661931	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55589743	55589879	KIT	AMPL7153048367.AMPL7161178196	NA	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55592006	55592112	KIT	AMPL7158630707	-0.00462490852122502	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55592041	55592155	KIT	AMPL7158630703	0.0384817179356945	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55592150	55592251	KIT	AMPL7158630708	0.0388989192089569	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55593498	55593600	KIT	AMPL7153001777	0.0519570288980749	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55593600	55593725	KIT	AMPL7153001778	0.0905682124263512	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55594135	55594243	KIT	AMPL7153547213	0.0124399763720291	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55594243	55594350	KIT	AMPL7153171489	0.0210772537263539	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55599230	55599356	KIT	AMPL7158630710	-0.0548549205616179	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55599340	55599456	KIT	AMPL7155741653	0.0845905068087037	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55602600	55602724	KIT	AMPL7158562441	0.0325958586244432	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr4	55602664	55602784	KIT	AMPL7158562437	0.00587295984023742	2	0.00963754250326026	2	0.140299931512618	2	0.140299931512618	NA	NA	SegRatio=0.01,AbsMeanSigma=0.21,pvalue=0.328192973578998,pvalueTTest=0.150856911903029,
chr7	55241600	55241688	EGFR	AMPL7154370557	0.0207372315621445	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55241677	55241801	EGFR	AMPL7153032956	0.0927616949400859	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55242411	55242540	EGFR	CHP2_EGFR_5	-0.076747610034631	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55248956	55249084	EGFR	AMPL7153072051	0.125838647413337	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55249004	55249139	EGFR	AMPL7153033044	-0.0153753511121621	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55249118	55249244	EGFR	AMPL7158526937	0.0111382569039466	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55259364	55259492	EGFR	AMPL7154370552	-0.044460040393642	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	55259481	55259578	EGFR	AMPL7154370553	-0.113360344595154	2	-0.0153753511121621	2	0.471313940916521	2	0.471313940916521	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116339602	116339701	MET	AMPL7153153148	0.0957151507794879	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116339874	116339993	MET	AMPL7154267578	-0.0303659709232408	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116340198	116340323	MET	AMPL7153153138	-0.00641303413024915	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116411807	116411926	MET	AMPL7160517820	-0.0203099961561624	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116411897	116412016	MET	AMPL7156899873	0.0494981765673917	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116411963	116412087	MET	AMPL7160130873	0.0909433453941809	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116414910	116415021	MET	AMPL7158527795	0.0488215918652045	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116415000	116415125	MET	AMPL7154099216	-0.0287629630613483	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116415070	116415179	MET	AMPL7158527377	0.000299929459382431	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116417424	116417542	MET	AMPL7158630711	-0.0658262626956855	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116418725	116418850	MET	AMPL7158526957	-0.0722482694954743	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116418836	116418960	MET	AMPL7154089705	-0.0179412463815434	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116418890	116419015	MET	AMPL7156051190	0.034882900641432	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116419013	116419132	MET	AMPL7158526958	0.0363367753445965	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116421939	116422056	MET	AMPL7158527378	NA	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116422040	116422161	MET	AMPL7153359870	-0.131056031500089	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116423279	116423379	MET	AMPL7158526959	-0.126392826504271	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116423375	116423495	MET	AMPL7158482828	-0.107965460272369	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116423417	116423532	MET	AMPL7158527796	0.0386803747142158	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116435688	116435812	MET	AMPL7158526960	0.0951937209555549	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	116435803	116435917	MET	AMPL7158527379	-0.0528715296022297	2	-0.0153753511121621	2	0.729898258501776	2	0.729898258501776	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	140453100	140453223	BRAF	AMPL7153120640	-0.0382525664556682	2	-0.0153753511121621	2	0.995709414448572	2	0.995709414448572	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	140481361	140481459	BRAF	AMPL7153002468	0.00355759760621966	2	-0.0153753511121621	2	0.995709414448572	2	0.995709414448572	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr7	140481391	140481512	BRAF	AMPL7153002469	0.0289719858091888	2	-0.0153753511121621	2	0.995709414448572	2	0.995709414448572	NA	NA	SegRatio=-0.02,AbsMeanSigma=0.11,pvalue=0.543220304653974,pvalueTTest=0.484527585046732,
chr10	123247455	123247583	FGFR2	AMPL7158630712	-0.152140773407905	2	0.0679404844904662	2	0.61801126235585	2	0.61801126235585	NA	NA	SegRatio=0.07,AbsMeanSigma=0.55,pvalue=0.340936740467595,pvalueTTest=0.61801126235585,
chr10	123257970	123258092	FGFR2	AMPL7153153163	-0.135215022969231	2	0.0679404844904662	2	0.61801126235585	2	0.61801126235585	NA	NA	SegRatio=0.07,AbsMeanSigma=0.55,pvalue=0.340936740467595,pvalueTTest=0.61801126235585,
chr10	123279640	123279768	FGFR2	AMPL7154699043	0.0679404844904662	2	0.0679404844904662	2	0.61801126235585	2	0.61801126235585	NA	NA	SegRatio=0.07,AbsMeanSigma=0.55,pvalue=0.340936740467595,pvalueTTest=0.61801126235585,
chr11	533380	533516	HRAS	AMPL7152996928	NA	2	-0.127681414216876	2	0.0175645032325295	2	0.0175645032325295	NA	NA	SegRatio=-0.13,AbsMeanSigma=1.85,pvalue=3.51037588404045e-05,pvalueTTest=0.0175645032325295,
chr11	533482	533599	HRAS	AMPL7153380529	-0.127681414216876	2	-0.127681414216876	2	0.0175645032325295	2	0.0175645032325295	NA	NA	SegRatio=-0.13,AbsMeanSigma=1.85,pvalue=3.51037588404045e-05,pvalueTTest=0.0175645032325295,
chr11	533557	533668	HRAS	AMPL7158527827	-0.214670308866458	2	-0.127681414216876	2	0.0175645032325295	2	0.0175645032325295	NA	NA	SegRatio=-0.13,AbsMeanSigma=1.85,pvalue=3.51037588404045e-05,pvalueTTest=0.0175645032325295,
chr11	533807	533935	HRAS	AMPL7153120637	-0.162189600226262	2	-0.127681414216876	2	0.0175645032325295	2	0.0175645032325295	NA	NA	SegRatio=-0.13,AbsMeanSigma=1.85,pvalue=3.51037588404045e-05,pvalueTTest=0.0175645032325295,
chr11	534218	534348	HRAS	AMPL7153071863	-0.0836654582845353	2	-0.127681414216876	2	0.0175645032325295	2	0.0175645032325295	NA	NA	SegRatio=-0.13,AbsMeanSigma=1.85,pvalue=3.51037588404045e-05,pvalueTTest=0.0175645032325295,
chr12	25378549	25378658	KRAS	CHP2_KRAS_3	0.0448564180197587	2	0.0180262216873288	2	0.856069411774096	2	0.856069411774096	NA	NA	SegRatio=0.02,AbsMeanSigma=0.08,pvalue=0.893679329280123,pvalueTTest=0.856069411774096,
chr12	25380256	25380364	KRAS	AMPL7153120649	-0.112924686232535	2	0.0180262216873288	2	0.856069411774096	2	0.856069411774096	NA	NA	SegRatio=0.02,AbsMeanSigma=0.08,pvalue=0.893679329280123,pvalueTTest=0.856069411774096,
chr12	25398186	25398304	KRAS	CHP2_KRAS_1	0.0180262216873288	2	0.0180262216873288	2	0.856069411774096	2	0.856069411774096	NA	NA	SegRatio=0.02,AbsMeanSigma=0.08,pvalue=0.893679329280123,pvalueTTest=0.856069411774096,
chr15	66727413	66727527	MAP2K1	AMPL7153154795	0.140091128596704	2	0.0820010423968139	2	0.0117881037574466	2	0.0117881037574466	NA	NA	SegRatio=0.08,AbsMeanSigma=1.21,pvalue=0.0368580420804607,pvalueTTest=0.0117881037574466,
chr15	66729054	66729179	MAP2K1	AMPL7153479447	0.0820010423968139	2	0.0820010423968139	2	0.0117881037574466	2	0.0117881037574466	NA	NA	SegRatio=0.08,AbsMeanSigma=1.21,pvalue=0.0368580420804607,pvalueTTest=0.0117881037574466,
chr15	66729097	66729224	MAP2K1	AMPL7153397966	0.104783534284629	2	0.0820010423968139	2	0.0117881037574466	2	0.0117881037574466	NA	NA	SegRatio=0.08,AbsMeanSigma=1.21,pvalue=0.0368580420804607,pvalueTTest=0.0117881037574466,
chr17	37880970	37881096	ERBB2	AMPL7161740708	-0.170642834147902	2	-0.00300262381324527	2	0.488048297777862	2	0.488048297777862	NA	NA	SegRatio=0,AbsMeanSigma=1.08,pvalue=0.125979548472655,pvalueTTest=0.488048297777862,
chr17	37881095	37881180	ERBB2	AMPL7154858134	-0.00300262381324527	2	-0.00300262381324527	2	0.488048297777862	2	0.488048297777862	NA	NA	SegRatio=0,AbsMeanSigma=1.08,pvalue=0.125979548472655,pvalueTTest=0.488048297777862,
